cfl_game_id,sked_id,week_name,week_short,week_id,game_num,game_date,date_tbd,time_tbd,game_status,away_team,away_initial,away_score1,away_score2,away_score3,away_score4,away_scoreOT,away_id,home_team,home_initial,home_score1,home_score2,home_score3,home_score4,home_scoreOT,home_id,attendance,sold_out,is_visible,culture
299,147,Week 13,13,17,55,06-09-10 15:00,0,0,Final,Saskatchewan,ssk,3,14,3,3,0,4,Winnipeg,wpg,3,10,7,7,0,5,30026,0,1,en
301,148,Week 14,14,18,56,06-09-15 21:00,0,0,Final,Winnipeg,wpg,0,0,1,8,0,5,Calgary,cgy,3,13,6,21,0,2,26843,0,1,en
303,150,Week 14,14,18,57,06-09-16 19:00,0,0,Final,Edmonton,edm,8,3,2,9,0,3,Hamilton,ham,7,20,0,0,0,6,25107,0,1,en
305,151,Week 14,14,18,58,06-09-16 22:00,0,0,Final,Montreal,mtl,7,6,7,0,0,9,BC,bc,3,9,14,10,0,1,35971,0,1,en
307,152,Week 15,15,19,59,06-09-22 21:00,0,0,Final,Hamilton,ham,3,7,0,10,0,6,Edmonton,edm,3,7,0,8,0,3,36406,0,1,en
309,153,Week 15,15,19,60,06-09-23 19:00,0,0,Final,Toronto,tor,1,0,3,14,0,7,Calgary,cgy,6,6,7,20,0,2,31539,0,1,en
311,154,Week 15,15,19,61,06-09-24 13:00,0,0,Final,Winnipeg,wpg,8,6,0,3,0,5,Montreal,mtl,3,1,0,10,0,9,20202,0,1,en
313,155,Week 15,15,19,62,06-09-24 16:00,0,0,Final,BC,bc,9,1,0,7,3,1,Saskatchewan,ssk,0,3,7,7,6,4,27592,0,1,en
315,156,Week 16,16,20,63,06-09-29 20:00,0,0,Final,Montreal,mtl,9,9,2,3,0,9,Winnipeg,wpg,7,3,3,7,0,5,28028,0,1,en
317,157,Week 16,16,20,64,06-09-30 16:00,0,0,Final,BC,bc,7,7,14,0,0,1,Hamilton,ham,0,0,8,0,0,6,24163,0,1,en
319,158,Week 16,16,20,65,06-09-30 19:00,0,0,Final,Calgary,cgy,3,6,0,7,0,2,Toronto,tor,3,6,7,7,0,7,32410,0,1,en
321,159,Week 16,16,20,66,06-09-30 22:00,0,0,Final,Edmonton,edm,3,14,0,13,0,3,Saskatchewan,ssk,7,10,5,3,0,4,27894,0,1,en
323,160,Week 17,17,21,67,06-10-06 22:00,0,0,Final,Calgary,cgy,0,3,3,7,0,2,BC,bc,7,14,2,16,0,1,32232,0,1,en
325,162,Week 17,17,21,68,06-10-09 13:00,0,0,Final,Saskatchewan,ssk,0,1,0,7,0,4,Montreal,mtl,14,7,4,10,0,9,20202,0,1,en
327,163,Week 17,17,21,69,06-10-09 16:00,0,0,Final,Edmonton,edm,7,2,14,0,0,3,Toronto,tor,10,15,0,3,0,7,26891,0,1,en
329,164,Week 18,18,22,70,06-10-13 21:30,0,0,Final,Montreal,mtl,10,7,3,6,0,9,Saskatchewan,ssk,7,10,0,10,0,4,25329,0,1,en
331,165,Week 18,18,22,71,06-10-14 15:00,0,0,Final,Toronto,tor,0,7,7,14,0,7,Edmonton,edm,2,5,3,15,0,3,39533,0,1,en
333,166,Week 18,18,22,72,06-10-15 13:00,0,0,Final,Winnipeg,wpg,14,3,0,12,0,5,Hamilton,ham,7,5,10,0,0,6,24955,0,1,en
335,167,Week 18,18,22,73,06-10-15 16:00,0,0,Final,BC,bc,10,1,0,14,0,1,Calgary,cgy,0,14,4,14,0,2,33546,0,1,en
337,168,Week 19,19,23,74,06-10-20 19:30,0,0,Final,Saskatchewan,ssk,3,10,0,0,0,4,Toronto,tor,0,0,8,1,0,7,30323,0,1,en
339,169,Week 19,19,23,75,06-10-21 15:00,0,0,Final,Edmonton,edm,7,15,5,3,0,3,Montreal,mtl,3,3,7,7,0,9,45607,0,1,en
341,170,Week 19,19,23,76,06-10-21 19:00,0,0,Final,Calgary,cgy,7,3,0,3,0,2,Winnipeg,wpg,0,7,14,7,0,5,30092,0,1,en
343,171,Week 19,19,23,77,06-10-21 22:00,0,0,Final,Hamilton,ham,7,3,0,7,0,6,BC,bc,3,0,20,0,0,1,31294,0,1,en
345,172,Week 20,20,24,78,06-10-27 21:00,0,0,Final,Saskatchewan,ssk,0,7,3,8,0,4,Edmonton,edm,7,6,7,0,0,3,31779,0,1,en
347,173,Week 20,20,24,79,06-10-28 15:00,0,0,Final,Montreal,mtl,1,7,3,13,0,9,Toronto,tor,1,15,4,0,0,7,38123,0,1,en
349,175,Week 20,20,24,80,06-10-28 22:00,0,0,Final,Winnipeg,wpg,0,7,0,9,0,5,BC,bc,5,14,7,0,0,1,33744,0,1,en
351,193,CFL Playoffs Semi-Finals,P1,30,81,06-11-05 13:00,0,0,Final,Winnipeg,wpg,3,3,14,7,0,5,Toronto,tor,6,8,0,17,0,7,26214,0,1,en
353,284,CFL Playoffs Semi-Finals,P1,30,82,06-11-05 16:00,0,0,Final,Saskatchewan,ssk,4,9,8,10,0,4,Calgary,cgy,4,17,0,0,0,2,35650,0,1,en
355,285,CFL Playoffs Finals,P2,31,83,06-11-12 13:00,0,0,Final,Toronto,tor,3,0,7,14,0,7,Montreal,mtl,3,13,14,3,0,9,35607,0,1,en
357,286,CFL Playoffs Finals,P2,31,84,06-11-12 16:00,0,0,Final,Saskatchewan,ssk,3,1,14,0,0,4,BC,bc,3,26,3,13,0,1,50084,0,1,en
359,287,Grey Cup Championship,GC,32,85,06-11-19 18:00,0,0,Final,Montreal,mtl,0,3,9,2,0,9,BC,bc,9,10,0,6,0,1,44786,0,1,en
361,198,Pre-Season A,A,1,1,07-06-09 14:00,0,0,Final,Montreal,mtl,2,10,1,0,0,9,Toronto,tor,10,0,3,14,0,7,18156,0,1,en
363,199,Pre-Season B,B,2,2,07-06-14 20:00,0,0,Final,Hamilton,ham,8,21,3,3,0,6,Winnipeg,wpg,7,7,7,2,0,5,27078,0,1,en
365,200,Pre-Season B,B,2,3,07-06-15 21:30,0,0,Final,Edmonton,edm,0,3,0,0,0,3,Calgary,cgy,17,6,2,3,0,2,25877,0,1,en
367,201,Pre-Season B,B,2,4,07-06-15 22:30,0,0,Final,Saskatchewan,ssk,3,8,3,10,0,4,BC,bc,3,3,0,9,0,1,25320,0,1,en
369,202,Pre-Season C,C,3,5,07-06-21 19:00,0,0,Final,Toronto,tor,0,11,8,7,0,7,Montreal,mtl,3,14,7,10,0,9,20202,0,1,en
371,203,Pre-Season C,C,3,6,07-06-21 21:00,0,0,Final,BC,bc,0,9,0,3,0,1,Edmonton,edm,10,0,0,8,0,3,31650,0,1,en
373,204,Pre-Season C,C,3,7,07-06-22 19:00,0,0,Final,Winnipeg,wpg,3,10,5,2,0,5,Hamilton,ham,7,5,6,6,0,6,20153,0,1,en
375,205,Pre-Season C,C,3,8,07-06-22 21:00,0,0,Final,Calgary,cgy,0,0,7,14,0,2,Saskatchewan,ssk,4,9,3,7,0,4,28800,0,1,en
377,206,Week 1,1,5,9,07-06-28 18:30,0,0,Final,BC,bc,7,3,14,0,0,1,Toronto,tor,0,15,0,7,0,7,29157,0,1,en
379,207,Week 1,1,5,10,07-06-28 21:30,0,0,Final,Winnipeg,wpg,7,14,1,10,7,5,Edmonton,edm,15,7,3,7,7,3,33038,0,1,en
381,208,Week 1,1,5,11,07-06-29 19:30,0,0,Final,Saskatchewan,ssk,0,6,10,0,0,4,Montreal,mtl,2,0,3,2,0,9,20202,0,1,en
383,209,Week 1,1,5,12,07-06-30 22:00,0,0,Final,Hamilton,ham,3,3,3,0,0,6,Calgary,cgy,7,10,7,13,0,2,29103,0,1,en
385,213,Week 2,2,6,13,07-07-05 20:00,0,0,Final,Montreal,mtl,13,0,4,6,0,9,Winnipeg,wpg,0,22,7,3,0,5,29533,0,1,en
387,211,Week 2,2,6,14,07-07-06 22:30,0,0,Final,Edmonton,edm,3,3,0,3,0,3,BC,bc,0,16,7,6,0,1,32893,0,1,en
389,212,Week 2,2,6,15,07-07-07 19:00,0,0,Final,Toronto,tor,8,7,10,5,0,7,Hamilton,ham,2,0,3,0,0,6,28198,0,1,en
391,214,Week 2,2,6,16,07-07-08 19:00,0,0,Final,Calgary,cgy,8,0,0,0,0,2,Saskatchewan,ssk,7,18,14,10,0,4,25862,0,1,en
393,215,Week 3,3,7,17,07-07-12 19:00,0,0,Final,Calgary,cgy,0,0,0,15,0,2,Toronto,tor,10,17,14,7,0,7,29304,0,1,en
395,216,Week 3,3,7,18,07-07-13 19:00,0,0,Final,Edmonton,edm,8,3,1,7,0,3,Winnipeg,wpg,2,6,0,7,0,5,29533,0,1,en
397,217,Week 3,3,7,19,07-07-13 22:00,0,0,Final,BC,bc,1,20,7,14,0,1,Saskatchewan,ssk,0,0,10,2,0,4,26981,0,1,en
399,218,Week 3,3,7,20,07-07-14 19:00,0,0,Final,Montreal,mtl,7,12,7,3,0,9,Hamilton,ham,0,10,0,10,0,6,21542,0,1,en
401,219,Week 4,4,8,21,07-07-19 19:30,0,0,Final,Winnipeg,wpg,0,5,1,14,0,5,Montreal,mtl,6,3,3,6,0,9,20202,0,1,en
403,220,Week 4,4,8,22,07-07-19 22:30,0,0,Final,Hamilton,ham,3,3,6,6,0,6,BC,bc,7,2,0,13,0,1,29045,0,1,en
405,221,Week 4,4,8,23,07-07-20 21:00,0,0,Final,Saskatchewan,ssk,3,17,0,0,0,4,Edmonton,edm,0,1,17,3,0,3,46704,0,1,en
407,222,Week 4,4,8,24,07-07-21 19:00,0,0,Final,Toronto,tor,0,3,0,7,0,7,Calgary,cgy,10,3,0,20,0,2,28202,0,1,en
409,223,Week 5,5,9,25,07-07-26 19:00,0,0,Final,Montreal,mtl,8,9,1,8,0,9,Toronto,tor,7,0,3,3,0,7,31097,0,1,en
411,224,Week 5,5,9,26,07-07-27 20:00,0,0,Final,Hamilton,ham,0,12,3,3,0,6,Winnipeg,wpg,7,7,3,19,0,5,29533,0,1,en
413,225,Week 5,5,9,27,07-07-28 15:30,0,0,Final,Edmonton,edm,1,7,6,0,0,3,Saskatchewan,ssk,14,20,10,10,0,4,26840,0,1,en
415,226,Week 5,5,9,28,07-07-28 19:00,0,0,Final,BC,bc,5,6,14,7,0,1,Calgary,cgy,0,11,0,16,0,2,28564,0,1,en
417,227,Week 6,6,10,29,07-08-02 19:30,0,0,Final,Toronto,tor,2,1,7,16,1,7,Montreal,mtl,8,11,0,7,3,9,20202,0,1,en
419,228,Week 6,6,10,30,07-08-02 22:30,0,0,Final,Saskatchewan,ssk,1,14,3,3,0,4,BC,bc,1,7,1,0,0,1,31858,0,1,en
421,229,Week 6,6,10,31,07-08-03 19:30,0,0,Final,Winnipeg,wpg,8,0,7,7,0,5,Hamilton,ham,7,8,14,14,0,6,24201,0,1,en
423,230,Week 6,6,10,32,07-08-04 19:00,0,0,Final,Calgary,cgy,3,14,7,10,0,2,Edmonton,edm,1,14,7,10,0,3,32644,0,1,en
425,231,Week 7,7,11,33,07-08-09 19:30,0,0,Final,Calgary,cgy,1,7,3,7,0,2,Montreal,mtl,1,21,1,7,0,9,20202,0,1,en
427,232,Week 7,7,11,34,07-08-10 19:30,0,0,Final,Saskatchewan,ssk,7,10,0,7,0,4,Toronto,tor,3,7,3,0,0,7,34234,0,1,en
429,233,Week 7,7,11,35,07-08-10 22:30,0,0,Final,Winnipeg,wpg,0,10,0,12,0,5,BC,bc,10,7,4,0,0,1,31525,0,1,en
431,234,Week 7,7,11,36,07-08-11 21:30,0,0,Final,Hamilton,ham,1,7,0,9,0,6,Edmonton,edm,3,8,8,0,0,3,35750,0,1,en
433,235,Week 8,8,12,37,07-08-17 22:00,0,0,Final,BC,bc,7,14,7,3,14,1,Calgary,cgy,10,7,7,7,14,2,30826,0,1,en
435,236,Week 8,8,12,38,07-08-18 22:00,0,0,Final,Edmonton,edm,14,8,10,0,0,3,Saskatchewan,ssk,10,14,3,12,0,4,28800,0,1,en
437,237,Week 9,9,13,39,07-08-24 20:00,0,0,Final,Toronto,tor,0,10,0,3,0,7,Winnipeg,wpg,1,8,0,6,0,5,29533,0,1,en
439,238,Week 9,9,13,40,07-08-25 19:00,0,0,Final,Hamilton,ham,3,3,0,3,0,6,Montreal,mtl,3,19,3,2,0,9,20202,0,1,en
441,239,Week 10,10,14,41,07-08-31 22:30,0,0,Final,Montreal,mtl,0,7,7,0,0,9,BC,bc,0,17,12,17,0,1,32115,0,1,en
443,240,Week 10,10,14,42,07-09-02 16:00,0,0,Final,Winnipeg,wpg,8,10,7,1,0,5,Saskatchewan,ssk,10,0,14,7,0,4,28800,0,1,en
445,241,Week 10,10,14,43,07-09-03 13:00,0,0,Final,Toronto,tor,7,11,3,11,0,7,Hamilton,ham,8,0,0,6,0,6,28644,0,1,en
447,242,Week 10,10,14,44,07-09-03 16:00,0,0,Final,Edmonton,edm,8,13,0,3,0,3,Calgary,cgy,7,8,14,6,0,2,35650,0,1,en
449,243,Week 11,11,15,45,07-09-07 21:00,0,0,Final,Calgary,cgy,0,6,14,0,0,2,Edmonton,edm,10,3,1,3,0,3,42329,0,1,en
451,244,Week 11,11,15,46,07-09-08 15:00,0,0,Final,Hamilton,ham,2,3,3,14,0,6,Toronto,tor,8,10,14,3,0,7,28279,0,1,en
453,245,Week 11,11,15,47,07-09-09 13:00,0,0,Final,BC,bc,3,10,0,1,0,1,Montreal,mtl,0,12,13,7,0,9,20202,0,1,en
455,246,Week 11,11,15,48,07-09-09 16:00,0,0,Final,Saskatchewan,ssk,0,8,0,7,0,4,Winnipeg,wpg,10,14,7,3,0,5,29783,0,1,en
457,247,Week 12,12,16,49,07-09-14 21:00,0,0,Final,Montreal,mtl,7,0,8,13,0,9,Edmonton,edm,17,14,8,8,0,3,36280,0,1,en
459,248,Week 12,12,16,50,07-09-15 16:00,0,0,Final,Saskatchewan,ssk,1,7,7,7,0,4,Calgary,cgy,7,21,10,6,0,2,35650,0,1,en
461,249,Week 12,12,16,51,07-09-15 19:00,0,0,Final,Winnipeg,wpg,7,17,7,3,0,5,Hamilton,ham,1,3,0,0,0,6,21205,0,1,en
463,250,Week 12,12,16,52,07-09-15 22:00,0,0,Final,Toronto,tor,0,0,7,0,0,7,BC,bc,3,9,8,20,0,1,31156,0,1,en
465,251,Week 13,13,17,53,07-09-21 19:30,0,0,Final,Calgary,cgy,7,10,1,2,0,2,Hamilton,ham,0,9,4,11,0,6,23115,0,1,en
467,252,Week 13,13,17,54,07-09-22 19:00,0,0,Final,BC,bc,7,8,7,15,0,1,Saskatchewan,ssk,15,9,7,3,0,4,28800,0,1,en
469,253,Week 13,13,17,55,07-09-23 13:00,0,0,Final,Edmonton,edm,3,3,5,5,0,3,Montreal,mtl,2,0,1,7,0,9,20202,0,1,en
471,254,Week 13,13,17,56,07-09-23 16:00,0,0,Final,Winnipeg,wpg,0,1,8,14,0,5,Toronto,tor,11,10,10,0,0,7,26423,0,1,en
473,255,Week 14,14,18,57,07-09-28 21:00,0,0,Final,Toronto,tor,10,0,7,1,0,7,Edmonton,edm,0,9,1,1,0,3,31056,0,1,en
475,256,Week 14,14,18,58,07-09-29 15:00,0,0,Final,Montreal,mtl,4,0,10,8,0,9,Saskatchewan,ssk,0,19,14,0,0,4,28800,0,1,en
477,257,Week 14,14,18,59,07-09-29 19:00,0,0,Final,Hamilton,ham,4,3,12,0,0,6,Winnipeg,wpg,0,11,0,10,0,5,27102,0,1,en
479,258,Week 14,14,18,60,07-09-29 22:00,0,0,Final,Calgary,cgy,1,3,0,5,0,2,BC,bc,14,7,7,14,0,1,32263,0,1,en
481,259,Week 15,15,19,61,07-10-05 20:00,0,0,Final,BC,bc,6,13,0,7,0,1,Winnipeg,wpg,4,0,7,9,0,5,26593,0,1,en
483,260,Week 15,15,19,62,07-10-06 15:00,0,0,Final,Edmonton,edm,0,0,8,0,0,3,Toronto,tor,9,7,0,17,0,7,28354,0,1,en
485,261,Week 15,15,19,63,07-10-08 13:00,0,0,Final,Hamilton,ham,3,10,6,0,0,6,Montreal,mtl,14,8,2,3,0,9,20202,0,1,en
487,262,Week 15,15,19,64,07-10-08 16:00,0,0,Final,Saskatchewan,ssk,6,16,7,4,0,4,Calgary,cgy,0,7,7,7,0,2,33075,0,1,en
489,263,Week 16,16,20,65,07-10-12 19:30,0,0,Final,Montreal,mtl,10,0,0,7,0,9,Toronto,tor,0,10,11,14,0,7,31416,0,1,en
491,264,Week 16,16,20,66,07-10-13 15:00,0,0,Final,BC,bc,0,7,7,10,0,1,Edmonton,edm,6,1,10,1,0,3,33663,0,1,en
493,265,Week 16,16,20,67,07-10-14 13:00,0,0,Final,Saskatchewan,ssk,14,11,0,15,0,4,Hamilton,ham,10,7,3,3,0,6,22167,0,1,en
495,266,Week 16,16,20,68,07-10-14 16:00,0,0,Final,Winnipeg,wpg,0,8,10,7,0,5,Calgary,cgy,7,10,14,7,0,2,30897,0,1,en
497,267,Week 17,17,21,69,07-10-19 20:00,0,0,Final,Calgary,cgy,0,6,0,7,0,2,Winnipeg,wpg,7,3,2,15,0,5,23955,0,1,en
499,268,Week 17,17,21,70,07-10-20 15:00,0,0,Final,Toronto,tor,3,10,0,3,0,7,Montreal,mtl,0,4,3,2,0,9,44510,0,1,en
501,269,Week 17,17,21,71,07-10-20 22:00,0,0,Final,Edmonton,edm,8,10,6,2,0,3,BC,bc,10,7,14,6,0,1,37011,0,1,en
503,270,Week 17,17,21,72,07-10-21 15:00,0,0,Final,Hamilton,ham,3,4,2,2,0,6,Saskatchewan,ssk,14,10,14,0,0,4,28800,0,1,en
505,271,Week 18,18,22,73,07-10-26 18:30,0,0,Final,BC,bc,7,10,7,3,0,1,Hamilton,ham,0,8,1,10,0,6,19322,0,1,en
507,272,Week 18,18,22,74,07-10-26 21:30,0,0,Final,Saskatchewan,ssk,0,14,0,15,7,4,Edmonton,edm,13,0,14,2,0,3,40127,0,1,en
509,273,Week 18,18,22,75,07-10-27 15:00,0,0,Final,Winnipeg,wpg,1,3,1,3,0,5,Toronto,tor,0,8,1,7,0,7,40116,0,1,en
511,274,Week 18,18,22,76,07-10-27 19:00,0,0,Final,Montreal,mtl,10,14,6,3,0,9,Calgary,cgy,7,12,3,10,0,2,29247,0,1,en
513,275,Week 19,19,23,77,07-11-02 20:00,0,0,Final,Montreal,mtl,7,7,0,3,0,9,Winnipeg,wpg,7,13,0,0,0,5,23744,0,1,en
515,276,Week 19,19,23,78,07-11-03 15:00,0,0,Final,Toronto,tor,17,7,7,10,0,7,Saskatchewan,ssk,0,12,1,0,0,4,28800,0,1,en
517,277,Week 19,19,23,79,07-11-03 19:00,0,0,Final,Edmonton,edm,0,13,0,6,0,3,Hamilton,ham,8,3,10,0,0,6,20411,0,1,en
519,278,Week 19,19,23,80,07-11-03 22:00,0,0,Final,Calgary,cgy,7,10,0,7,0,2,BC,bc,9,3,13,0,0,1,34242,0,1,en
521,288,CFL Playoffs Semi-Finals,P1,30,81,07-11-11 14:00,0,0,Final,Montreal,mtl,0,16,3,3,0,9,Winnipeg,wpg,7,3,7,7,0,5,22843,0,1,en
523,289,CFL Playoffs Semi-Finals,P1,30,82,07-11-11 17:00,0,0,Final,Calgary,cgy,0,7,10,7,0,2,Saskatchewan,ssk,13,6,3,4,0,4,28800,0,1,en
525,290,CFL Playoffs Finals,P2,31,83,07-11-18 13:00,0,0,Final,Winnipeg,wpg,7,5,7,0,0,5,Toronto,tor,1,0,0,8,0,7,33467,0,1,en
527,291,CFL Playoffs Finals,P2,31,84,07-11-18 16:30,0,0,Final,Saskatchewan,ssk,10,3,13,0,0,4,BC,bc,7,3,7,0,0,1,54712,0,1,en
529,292,Grey Cup Championship,GC,32,85,07-11-25 17:30,0,0,Final,Winnipeg,wpg,3,4,7,5,0,5,Saskatchewan,ssk,0,10,6,7,0,4,52230,0,1,en
531,294,Pre-Season A,A,1,1,08-06-12 19:00,0,0,Final,Toronto,tor,14,3,17,0,0,7,Montreal,mtl,7,17,0,10,0,9,20202,0,1,en
533,295,Pre-Season A,A,1,2,08-06-12 19:00,0,0,Final,Winnipeg,wpg,0,8,1,1,0,5,Hamilton,ham,6,0,0,6,0,6,15231,0,1,en
535,296,Pre-Season A,A,1,3,08-06-13 21:00,0,0,Final,BC,bc,0,6,7,0,0,1,Saskatchewan,ssk,3,11,5,14,0,4,28800,0,1,en
537,297,Pre-Season A,A,1,4,08-06-13 21:00,0,0,Final,Edmonton,edm,0,0,0,14,0,3,Calgary,cgy,11,10,8,10,0,2,27580,0,1,en
539,298,Pre-Season B,B,2,5,08-06-19 19:00,0,0,Final,Hamilton,ham,2,10,3,13,0,6,Toronto,tor,7,7,0,7,0,7,21422,0,1,en
541,299,Pre-Season B,B,2,6,08-06-19 20:00,0,0,Final,Montreal,mtl,2,0,0,14,0,9,Winnipeg,wpg,0,3,3,13,0,5,29553,0,1,en
543,300,Pre-Season B,B,2,7,08-06-19 21:00,0,0,Final,Saskatchewan,ssk,0,2,3,2,0,4,Edmonton,edm,3,24,3,7,0,3,33508,0,1,en
545,301,Pre-Season B,B,2,8,08-06-19 22:00,0,0,Final,Calgary,cgy,3,7,7,18,0,2,BC,bc,1,21,10,7,0,1,26242,0,1,en
547,302,Week 1,1,5,9,08-06-26 19:00,0,0,Final,Montreal,mtl,10,6,7,10,0,9,Hamilton,ham,0,3,0,7,0,6,20589,0,1,en
549,303,Week 1,1,5,10,08-06-26 22:00,0,0,Final,BC,bc,0,10,1,7,0,1,Calgary,cgy,7,10,1,10,0,2,30159,0,1,en
551,304,Week 1,1,5,11,08-06-27 20:00,0,0,Final,Toronto,tor,0,8,7,8,0,7,Winnipeg,wpg,3,3,3,7,0,5,26155,0,1,en
553,305,Week 1,1,5,12,08-06-28 19:30,0,0,Final,Edmonton,edm,3,4,6,0,0,3,Saskatchewan,ssk,7,2,7,18,0,4,28800,0,1,en
555,306,Week 2,2,6,13,08-07-03 19:00,0,0,Final,Hamilton,ham,0,14,8,10,0,6,Toronto,tor,3,3,7,0,0,7,30822,0,1,en
557,307,Week 2,2,6,14,08-07-03 22:00,0,0,Final,Calgary,cgy,7,0,10,14,0,2,Edmonton,edm,7,14,4,9,0,3,32706,0,1,en
559,308,Week 2,2,6,15,08-07-04 19:00,0,0,Final,Winnipeg,wpg,0,7,14,3,0,5,Montreal,mtl,14,17,0,7,0,9,20202,0,1,en
561,309,Week 2,2,6,16,08-07-04 22:00,0,0,Final,Saskatchewan,ssk,3,7,3,13,0,4,BC,bc,1,13,2,0,0,1,33813,0,1,en
563,310,Week 3,3,7,17,08-07-10 19:00,0,0,Final,Calgary,cgy,0,10,10,3,0,2,Montreal,mtl,11,6,1,1,0,9,20202,0,1,en
565,311,Week 3,3,7,18,08-07-10 22:00,0,0,Final,Toronto,tor,8,7,10,3,0,7,Edmonton,edm,7,9,14,17,0,3,31707,0,1,en
567,312,Week 3,3,7,19,08-07-11 20:00,0,0,Final,BC,bc,10,11,21,0,0,1,Winnipeg,wpg,5,0,3,16,0,5,26735,0,1,en
569,313,Week 3,3,7,20,08-07-12 16:00,0,0,Final,Saskatchewan,ssk,3,14,7,9,0,4,Hamilton,ham,1,7,7,13,0,6,20874,0,1,en
571,314,Week 4,4,8,21,08-07-17 21:00,0,0,Final,Hamilton,ham,2,7,7,0,0,6,Calgary,cgy,10,17,15,1,0,2,31116,0,1,en
573,315,Week 4,4,8,22,08-07-18 22:00,0,0,Final,Winnipeg,wpg,7,4,7,0,0,5,BC,bc,1,10,0,16,0,1,37174,0,1,en
575,316,Week 4,4,8,23,08-07-19 19:00,0,0,Final,Montreal,mtl,7,3,14,9,0,9,Saskatchewan,ssk,2,13,7,19,0,4,28800,0,1,en
577,317,Week 4,4,8,24,08-07-20 16:00,0,0,Final,Edmonton,edm,6,15,7,3,0,3,Toronto,tor,0,15,7,13,0,7,28522,0,1,en
579,318,Week 5,5,9,25,08-07-24 20:00,0,0,Final,Calgary,cgy,0,11,3,14,0,2,Winnipeg,wpg,2,13,6,11,0,5,26882,0,1,en
581,319,Week 5,5,9,26,08-07-25 19:00,0,0,Final,Edmonton,edm,3,3,0,13,0,3,Hamilton,ham,3,0,3,7,0,6,21402,0,1,en
583,320,Week 5,5,9,27,08-07-25 22:00,0,0,Final,Montreal,mtl,17,0,10,7,0,9,BC,bc,3,3,17,13,0,1,30132,0,1,en
585,321,Week 5,5,9,28,08-07-27 19:00,0,0,Final,Toronto,tor,4,14,1,3,0,7,Saskatchewan,ssk,0,10,10,8,0,4,28800,0,1,en
587,322,Week 6,6,10,29,08-07-31 19:00,0,0,Final,Hamilton,ham,3,8,7,15,0,6,Montreal,mtl,8,7,15,10,0,9,20202,0,1,en
589,323,Week 6,6,10,30,08-07-31 22:00,0,0,Final,BC,bc,10,10,4,0,0,1,Edmonton,edm,7,3,7,18,0,3,35008,0,1,en
591,324,Week 6,6,10,31,08-08-01 19:00,0,0,Final,Winnipeg,wpg,0,3,7,1,0,5,Toronto,tor,12,6,0,1,0,7,28523,0,1,en
593,325,Week 6,6,10,32,08-08-02 20:00,0,0,Final,Saskatchewan,ssk,10,11,0,1,0,4,Calgary,cgy,4,3,7,7,0,2,35650,0,1,en
595,326,Week 7,7,11,33,08-08-07 19:00,0,0,Final,Toronto,tor,0,18,0,3,0,7,Hamilton,ham,3,15,17,10,0,6,19423,0,1,en
597,327,Week 7,7,11,34,08-08-07 22:00,0,0,Final,Calgary,cgy,7,16,7,0,0,2,Saskatchewan,ssk,4,0,0,21,0,4,28800,0,1,en
599,328,Week 7,7,11,35,08-08-08 19:30,0,0,Final,Montreal,mtl,3,13,10,13,0,9,Winnipeg,wpg,0,1,3,7,0,5,27674,0,1,en
601,329,Week 7,7,11,36,08-08-08 22:30,0,0,Final,Edmonton,edm,10,17,0,7,0,3,BC,bc,14,14,4,8,0,1,30863,0,1,en
603,330,Week 8,8,12,37,08-08-14 20:00,0,0,Final,Hamilton,ham,7,7,7,3,0,6,Winnipeg,wpg,7,11,7,12,0,5,25484,0,1,en
605,331,Week 8,8,12,38,08-08-15 19:30,0,0,Final,Montreal,mtl,3,8,10,11,0,9,Toronto,tor,4,3,0,7,0,7,30521,0,1,en
607,332,Week 9,9,13,39,08-08-21 21:00,0,0,Final,Saskatchewan,ssk,10,0,0,0,0,4,Edmonton,edm,7,10,3,7,0,3,48808,0,1,en
609,333,Week 9,9,13,40,08-08-22 22:30,0,0,Final,Calgary,cgy,10,6,10,10,0,2,BC,bc,7,4,7,11,0,1,34221,0,1,en
611,334,Week 10,10,14,41,08-08-29 19:30,0,0,Final,BC,bc,0,10,7,8,0,1,Montreal,mtl,8,7,0,15,0,9,20202,0,1,en
613,335,Week 10,10,14,42,08-08-31 15:00,0,0,Final,Winnipeg,wpg,3,0,0,3,0,5,Saskatchewan,ssk,3,13,3,0,0,4,30985,0,1,en
615,336,Week 10,10,14,43,08-09-01 16:00,0,0,Final,Edmonton,edm,7,5,15,10,0,3,Calgary,cgy,3,6,7,0,0,2,35650,0,1,en
617,337,Week 10,10,14,44,08-09-01 19:30,0,0,Final,Toronto,tor,10,11,3,10,0,7,Hamilton,ham,7,9,10,5,0,6,25911,0,1,en
619,338,Week 11,11,15,45,08-09-05 21:00,0,0,Final,Calgary,cgy,10,4,7,17,0,2,Edmonton,edm,7,7,6,13,0,3,46014,0,1,en
621,339,Week 11,11,15,46,08-09-06 16:00,0,0,Final,BC,bc,10,17,2,6,0,1,Hamilton,ham,3,3,6,0,0,6,18723,0,1,en
623,340,Week 11,11,15,47,08-09-07 13:00,0,0,Final,Toronto,tor,0,3,10,6,0,7,Montreal,mtl,0,17,7,21,0,9,20202,0,1,en
625,341,Week 11,11,15,48,08-09-07 16:00,0,0,Final,Saskatchewan,ssk,7,7,0,20,0,4,Winnipeg,wpg,14,3,14,0,0,5,29770,0,1,en
